date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:47:31	3831/3831	---MCZ	200	added ('OK')	application/javascript	etag:W/%22588f07be-ef7%22	https://promo-theme.com/cropit-wp/wp-content/themes/cropit/js/cookies.js?ver=5.6.7	C:/Users/kay.kien/Desktop/123456/col-4/promo-theme.com/cropit-wp/wp-content/themes/cropit/js/cookies3bea.js	(from https://promo-theme.com/cropit-wp/gallery/grid/col-4/)
15:47:31	880/880	---MCZ	200	added ('OK')	application/javascript	etag:W/%22583568d4-370%22	https://promo-theme.com/cropit-wp/wp-content/themes/cropit/js/skip-link-focus-fix.js?ver=5.6.7	C:/Users/kay.kien/Desktop/123456/col-4/promo-theme.com/cropit-wp/wp-content/themes/cropit/js/skip-link-focus-fix3bea.js	(from https://promo-theme.com/cropit-wp/gallery/grid/col-4/)
15:47:32	31726/31726	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258be9570-7bee%22	https://promo-theme.com/cropit-wp/wp-content/themes/cropit/js/photoswipe.min.js?ver=5.6.7	C:/Users/kay.kien/Desktop/123456/col-4/promo-theme.com/cropit-wp/wp-content/themes/cropit/js/photoswipe.min3bea.js	(from https://promo-theme.com/cropit-wp/gallery/grid/col-4/)
15:47:32	9876/9876	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258be9570-2694%22	https://promo-theme.com/cropit-wp/wp-content/themes/cropit/js/photoswipe-ui-default.min.js?ver=5.6.7	C:/Users/kay.kien/Desktop/123456/col-4/promo-theme.com/cropit-wp/wp-content/themes/cropit/js/photoswipe-ui-default.min3bea.js	(from https://promo-theme.com/cropit-wp/gallery/grid/col-4/)
15:47:32	1365/1365	---MCZ	200	added ('OK')	application/javascript	etag:W/%22583568d4-555%22	https://promo-theme.com/cropit-wp/wp-content/themes/cropit/js/jquery.animateNumber.min.js?ver=5.6.7	C:/Users/kay.kien/Desktop/123456/col-4/promo-theme.com/cropit-wp/wp-content/themes/cropit/js/jquery.animateNumber.min3bea.js	(from https://promo-theme.com/cropit-wp/gallery/grid/col-4/)
15:47:33	20216/20216	---MCZ	200	added ('OK')	application/javascript	etag:W/%225874ea02-4ef8%22	https://promo-theme.com/cropit-wp/wp-content/themes/cropit/js/jquery.magnific-popup.min.js?ver=5.6.7	C:/Users/kay.kien/Desktop/123456/col-4/promo-theme.com/cropit-wp/wp-content/themes/cropit/js/jquery.magnific-popup.min3bea.js	(from https://promo-theme.com/cropit-wp/gallery/grid/col-4/)
15:47:33	20892/20892	---MCZ	200	added ('OK')	application/javascript	etag:W/%2259e75623-519c%22	https://promo-theme.com/cropit-wp/wp-content/themes/cropit/js/script.js?ver=5.6.7	C:/Users/kay.kien/Desktop/123456/col-4/promo-theme.com/cropit-wp/wp-content/themes/cropit/js/script3bea.js	(from https://promo-theme.com/cropit-wp/gallery/grid/col-4/)
15:47:33	1426/1426	---MCZ	200	added ('OK')	application/javascript	etag:W/%22603e3181-592%22	https://promo-theme.com/cropit-wp/wp-includes/js/wp-embed.min.js?ver=5.6.7	C:/Users/kay.kien/Desktop/123456/col-4/promo-theme.com/cropit-wp/wp-includes/js/wp-embed.min3bea.js	(from https://promo-theme.com/cropit-wp/gallery/grid/col-4/)
15:47:34	37256/37256	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Feb%202022%2008:47:34%20GMT	https://promo-theme.com/cropit-wp/wp-content/themes/cropit/js/owl.carousel/owl.video.play.png	C:/Users/kay.kien/Desktop/123456/col-4/promo-theme.com/cropit-wp/wp-content/themes/cropit/js/owl.carousel/owl.video.play.png	(from https://promo-theme.com/cropit-wp/wp-content/themes/cropit/js/owl.carousel/owl.carousel.css?ver=5.6.7)
15:47:34	547/547	---M--	200	added ('OK')	image/png	etag:%2258be9846-223%22	https://promo-theme.com/cropit-wp/wp-content/themes/cropit/images/default-skin.png	C:/Users/kay.kien/Desktop/123456/col-4/promo-theme.com/cropit-wp/wp-content/themes/cropit/images/default-skin.png	(from https://promo-theme.com/cropit-wp/wp-content/themes/cropit/css/default-skin.css?ver=5.6.7)
15:47:34	866/866	---M--	200	added ('OK')	image/gif	etag:%2258be9842-362%22	https://promo-theme.com/cropit-wp/wp-content/themes/cropit/images/img-preloader.gif	C:/Users/kay.kien/Desktop/123456/col-4/promo-theme.com/cropit-wp/wp-content/themes/cropit/images/img-preloader.gif	(from https://promo-theme.com/cropit-wp/wp-content/themes/cropit/css/default-skin.css?ver=5.6.7)
15:47:35	3324/3324	---M--	200	added ('OK')	image/png	etag:%22585a78f8-cfc%22	https://promo-theme.com/cropit-wp/wp-content/themes/cropit/images/preloader-wrap.png	C:/Users/kay.kien/Desktop/123456/col-4/promo-theme.com/cropit-wp/wp-content/themes/cropit/images/preloader-wrap.png	(from https://promo-theme.com/cropit-wp/wp-content/themes/cropit/css/style.css?ver=5.6.7)
15:47:35	2566/2566	---M--	200	added ('OK')	image/png	etag:%22585a78f8-a06%22	https://promo-theme.com/cropit-wp/wp-content/themes/cropit/images/preloader-spinner.png	C:/Users/kay.kien/Desktop/123456/col-4/promo-theme.com/cropit-wp/wp-content/themes/cropit/images/preloader-spinner.png	(from https://promo-theme.com/cropit-wp/wp-content/themes/cropit/css/style.css?ver=5.6.7)
15:47:35	1945/1945	---M--	200	added ('OK')	image/png	etag:%22588f07aa-799%22	https://promo-theme.com/cropit-wp/wp-content/themes/cropit/images/settings-gears.png	C:/Users/kay.kien/Desktop/123456/col-4/promo-theme.com/cropit-wp/wp-content/themes/cropit/images/settings-gears.png	(from https://promo-theme.com/cropit-wp/wp-content/themes/cropit/css/style.css?ver=5.6.7)
15:47:35	123/123	---M--	200	added ('OK')	image/png	etag:%22583568d0-7b%22	https://promo-theme.com/cropit-wp/wp-content/themes/cropit/images/decor-dark.png	C:/Users/kay.kien/Desktop/123456/col-4/promo-theme.com/cropit-wp/wp-content/themes/cropit/images/decor-dark.png	(from https://promo-theme.com/cropit-wp/wp-content/themes/cropit/css/style.css?ver=5.6.7)
15:47:35	123/123	---M--	200	added ('OK')	image/png	etag:%22583568d0-7b%22	https://promo-theme.com/cropit-wp/wp-content/themes/cropit/images/decor.png	C:/Users/kay.kien/Desktop/123456/col-4/promo-theme.com/cropit-wp/wp-content/themes/cropit/images/decor.png	(from https://promo-theme.com/cropit-wp/wp-content/themes/cropit/css/style.css?ver=5.6.7)
15:47:36	3345/3345	---M--	200	added ('OK')	image/png	etag:%22586bb616-d11%22	https://promo-theme.com/cropit-wp/wp-content/themes/cropit/images/cart.png	C:/Users/kay.kien/Desktop/123456/col-4/promo-theme.com/cropit-wp/wp-content/themes/cropit/images/cart.png	(from https://promo-theme.com/cropit-wp/wp-content/themes/cropit/css/style.css?ver=5.6.7)
15:47:36	348/348	---M--	200	added ('OK')	image/png	etag:%22583568d2-15c%22	https://promo-theme.com/cropit-wp/wp-content/themes/cropit/images/review.png	C:/Users/kay.kien/Desktop/123456/col-4/promo-theme.com/cropit-wp/wp-content/themes/cropit/images/review.png	(from https://promo-theme.com/cropit-wp/wp-content/themes/cropit/css/style.css?ver=5.6.7)
15:47:36	1234/1234	---M--	200	added ('OK')	image/png	etag:%22588ef152-4d2%22	https://promo-theme.com/cropit-wp/wp-content/themes/cropit/images/review-w.png	C:/Users/kay.kien/Desktop/123456/col-4/promo-theme.com/cropit-wp/wp-content/themes/cropit/images/review-w.png	(from https://promo-theme.com/cropit-wp/wp-content/themes/cropit/css/style.css?ver=5.6.7)
15:47:36	122/122	---M--	200	added ('OK')	image/png	etag:%22583568d0-7a%22	https://promo-theme.com/cropit-wp/wp-content/themes/cropit/images/dashed.png	C:/Users/kay.kien/Desktop/123456/col-4/promo-theme.com/cropit-wp/wp-content/themes/cropit/images/dashed.png	(from https://promo-theme.com/cropit-wp/wp-content/themes/cropit/css/style.css?ver=5.6.7)
15:47:37	4205/4205	---M--	200	added ('OK')	image/png	etag:%22586e5e50-106d%22	https://promo-theme.com/cropit-wp/wp-content/themes/cropit/images/eye.png	C:/Users/kay.kien/Desktop/123456/col-4/promo-theme.com/cropit-wp/wp-content/themes/cropit/images/eye.png	(from https://promo-theme.com/cropit-wp/wp-content/themes/cropit/css/style.css?ver=5.6.7)
15:47:37	3556/3556	---M--	200	added ('OK')	image/png	etag:%22586bb616-de4%22	https://promo-theme.com/cropit-wp/wp-content/themes/cropit/images/cart-w.png	C:/Users/kay.kien/Desktop/123456/col-4/promo-theme.com/cropit-wp/wp-content/themes/cropit/images/cart-w.png	(from https://promo-theme.com/cropit-wp/wp-content/themes/cropit/css/style.css?ver=5.6.7)
15:47:37	2193/2193	---M--	200	added ('OK')	image/png	etag:%22586de7bc-891%22	https://promo-theme.com/cropit-wp/wp-content/themes/cropit/images/delete.png	C:/Users/kay.kien/Desktop/123456/col-4/promo-theme.com/cropit-wp/wp-content/themes/cropit/images/delete.png	(from https://promo-theme.com/cropit-wp/wp-content/themes/cropit/css/style.css?ver=5.6.7)
15:47:37	206/206	---M--	200	added ('OK')	image/png	etag:%22585a78f8-ce%22	https://promo-theme.com/cropit-wp/wp-content/themes/cropit/images/footer-li.png	C:/Users/kay.kien/Desktop/123456/col-4/promo-theme.com/cropit-wp/wp-content/themes/cropit/images/footer-li.png	(from https://promo-theme.com/cropit-wp/wp-content/themes/cropit/css/style.css?ver=5.6.7)
